query	target	evalue	pident	bitscore	qlen	qstart	qend	slen	sstart	send	qcov	scov	bidir_cov_min	reaches_end	q_specificity	s_specificity	q_source	s_source	specificity_match	source_pair	pident_frac
KQQ_B1_PHAGE040_M_PROTEIN_36	248_38	5.5e-39	64.286	148.0	872	16	125	693	16	127	0.12614678899082568	0.16161616161616163	0.12614678899082568	False	KL14	KL46	prediction	prophage	False	prediction	0.64286
0574_17	248_38	5.32e-39	64.286	148.0	873	17	126	693	16	127	0.12600229095074456	0.16161616161616163	0.12600229095074456	False	KL14	KL46	prophage	prophage	False	prophage-prophage	0.64286
1849_60	453_72	6.389999999999999e-38	47.849	146.0	1007	8	190	762	4	159	0.1817279046673287	0.2047244094488189	0.1817279046673287	False	KL36	KL14	prophage_notproduced	prophage_notproduced	False	other	0.47848999999999997
1815_56	KPN_B7_PHAGE164_M_PROTEIN_57	6.53e-38	39.819	146.0	937	3	220	803	2	210	0.23265741728922093	0.2602739726027397	0.23265741728922093	False	KL4	KL25	prophage_notproduced	prediction	False	other	0.39819000000000004
BBF66868_1_K56	1091_44	4.1e-38	26.054	145.0	678	36	675	880	225	868	0.943952802359882	0.7318181818181818	0.7318181818181818	True	KL56	KL64	virulent	prophage	False	prophage-virulent	0.26054
1815_56	1538_54	1.44e-37	39.462	145.0	937	1	220	900	1	211	0.23479188900747064	0.23444444444444446	0.23444444444444446	False	KL4	KL140	prophage_notproduced	prophage_notproduced	False	other	0.39462
BBF66868_1_K56	KPN_B20_PHAGE487_M_PROTEIN_8	3.55e-38	26.054	145.0	678	36	675	880	225	868	0.943952802359882	0.7318181818181818	0.7318181818181818	True	KL56	KL64	virulent	prediction	False	prediction	0.26054
391_03	1724_71	2.27e-37	37.555	143.0	736	41	256	843	59	284	0.29347826086956524	0.2680901542111507	0.2680901542111507	False	KL3	KL60	prophage	prophage	False	prophage-prophage	0.37555
0496_72	1091_44	7.4e-37	38.627	143.0	968	2	234	880	1	216	0.24070247933884298	0.24545454545454545	0.24070247933884298	False	KL122	KL64	prophage	prophage	False	prophage-prophage	0.38627
KPN_B11_PHAGE013_M_PROTEIN_11	391_03	4.1800000000000006e-37	33.243	143.0	913	218	545	736	149	486	0.3592552026286966	0.4592391304347826	0.3592552026286966	False	KL3	KL3	prediction	prophage	True	prediction	0.33243
KPN_B13_PHAGE002_M_PROTEIN_56	1091_44	7.64e-37	38.627	143.0	967	1	233	880	1	216	0.24095139607032057	0.24545454545454545	0.24095139607032057	False	KL122	KL64	prediction	prophage	False	prediction	0.38627
0496_72	KPN_B20_PHAGE487_M_PROTEIN_8	7.4e-37	38.627	143.0	968	2	234	880	1	216	0.24070247933884298	0.24545454545454545	0.24070247933884298	False	KL122	KL64	prophage	prediction	False	prediction	0.38627
KPN_B13_PHAGE002_M_PROTEIN_56	KPN_B20_PHAGE487_M_PROTEIN_8	7.440000000000001e-37	38.627	143.0	967	1	233	880	1	216	0.24095139607032057	0.24545454545454545	0.24095139607032057	False	KL122	KL64	prediction	prediction	False	other	0.38627
409_46	245_48	6.36e-38	72.34	142.0	619	1	94	655	1	92	0.1518578352180937	0.14045801526717558	0.14045801526717558	False	KL153	KL55	prophage_notproduced	prophage_notproduced	False	other	0.7234
KPN_B11_PHAGE013_M_PROTEIN_11	KPN_B6_PHAGE307_M_PROTEIN_10	5.51e-37	32.888	142.0	913	218	545	736	149	486	0.3592552026286966	0.4592391304347826	0.3592552026286966	False	KL3	KL3	prediction	prediction	True	other	0.32888
876_57	0496_72	2.7300000000000002e-36	39.623	141.0	850	1	211	968	2	210	0.24823529411764705	0.2159090909090909	0.2159090909090909	False	KL28	KL122	prophage_notproduced	prophage	False	prophage_notproduced	0.39622999999999997
KPN_B11_PHAGE013_M_PROTEIN_11	1409_59	1.92e-36	35.227	141.0	913	1	260	852	1	249	0.2847754654983571	0.29225352112676056	0.2847754654983571	False	KL3	KL23	prediction	prophage	False	prediction	0.35226999999999997
KPN_B13_PHAGE002_M_PROTEIN_56	1409_59	2.14e-36	39.623	141.0	967	1	209	852	1	211	0.21613236814891418	0.2476525821596244	0.21613236814891418	False	KL122	KL23	prediction	prophage	False	prediction	0.39622999999999997
0496_72	1409_59	2.11e-36	39.623	141.0	968	2	210	852	1	211	0.2159090909090909	0.2476525821596244	0.2159090909090909	False	KL122	KL23	prophage	prophage	False	prophage-prophage	0.39622999999999997
KPN_B13_PHAGE002_M_PROTEIN_56	876_57	2.77e-36	39.623	141.0	967	1	209	850	1	211	0.21613236814891418	0.24823529411764705	0.21613236814891418	False	KL122	KL28	prediction	prophage_notproduced	False	other	0.39622999999999997
1724_71	KPN_B6_PHAGE307_M_PROTEIN_10	1.78e-36	46.108	140.0	843	59	224	736	41	196	0.19691577698695137	0.21195652173913043	0.19691577698695137	False	KL60	KL3	prophage	prediction	False	prediction	0.46108
KPN_B4_PHAGE495_M_PROTEIN_46	KQS_B1_PHAGE218_M_PROTEIN_1	5.4900000000000005e-37	77.215	140.0	603	1	79	665	1	79	0.1310116086235489	0.11879699248120301	0.11879699248120301	False	KL22	KL127	prediction	prediction	False	other	0.77215
KPN_B11_PHAGE013_M_PROTEIN_11	876_57	3.52e-36	35.227	140.0	913	1	260	850	1	249	0.2847754654983571	0.29294117647058826	0.2847754654983571	False	KL3	KL28	prediction	prophage_notproduced	False	other	0.35226999999999997
1849_60	KPN_B20_PHAGE026_M_PROTEIN_2	4.1800000000000004e-36	46.277	140.0	1007	6	190	762	2	159	0.18371400198609733	0.2073490813648294	0.18371400198609733	False	KL36	KL14	prophage_notproduced	prediction	False	other	0.46277
876_57	KPN_B4_PHAGE180_M_PROTEIN_15	1.89e-36	25.359	140.0	850	225	816	707	60	652	0.6964705882352941	0.8387553041018387	0.6964705882352941	False	KL28	KL24	prophage_notproduced	prediction	False	other	0.25359000000000004
1723_59	KPN_B13_PHAGE002_M_PROTEIN_56	1.5200000000000002e-35	38.679	139.0	951	1	211	967	1	209	0.22187171398527866	0.21613236814891418	0.21613236814891418	False	KL60	KL122	prophage	prediction	False	prediction	0.38679
1723_59	0496_72	1.55e-35	38.679	139.0	951	1	211	968	2	210	0.22187171398527866	0.2159090909090909	0.2159090909090909	False	KL60	KL122	prophage	prophage	False	prophage-prophage	0.38679
1344_72	1664_74	2.7400000000000002e-36	39.749	139.0	698	15	246	777	12	245	0.332378223495702	0.30115830115830117	0.30115830115830117	False	KL64	KL12	prophage_notproduced	prophage_notproduced	False	other	0.39749
1664_74	KPN_B13_PHAGE067_M_PROTEIN_74	5.31e-36	39.662	138.0	777	12	243	698	15	244	0.2985842985842986	0.32951289398280803	0.2985842985842986	False	KL12	KL28	prophage_notproduced	prediction	False	other	0.39662
1668_49	KPN_B13_PHAGE067_M_PROTEIN_74	4.66e-36	25.92	138.0	702	48	702	698	68	697	0.9330484330484331	0.9025787965616046	0.9025787965616046	True	KL2	KL28	prophage_notproduced	prediction	False	other	0.25920000000000004
1344_72	1668_49	6.88e-36	26.56	137.0	698	68	645	702	48	645	0.828080229226361	0.8518518518518519	0.828080229226361	False	KL64	KL2	prophage_notproduced	prophage_notproduced	False	other	0.2656
1190_71	KPN_B4_PHAGE180_M_PROTEIN_15	5.67e-35	26.165	135.0	695	87	694	707	76	707	0.874820143884892	0.8939179632248939	0.874820143884892	True	KL28	KL24	prophage_notproduced	prediction	False	other	0.26165
1664_74	391_03	8.250000000000001e-35	45.181	135.0	777	59	223	736	76	232	0.21235521235521235	0.21331521739130435	0.21235521235521235	False	KL12	KL3	prophage_notproduced	prophage	False	prophage_notproduced	0.45181
0496_72	1538_54	3.02e-34	38.679	135.0	968	2	210	900	1	211	0.2159090909090909	0.23444444444444446	0.2159090909090909	False	KL122	KL140	prophage	prophage_notproduced	False	prophage_notproduced	0.38679
1538_54	KPN_B13_PHAGE002_M_PROTEIN_56	2.98e-34	38.679	134.0	900	1	211	967	1	209	0.23444444444444446	0.21613236814891418	0.21613236814891418	False	KL140	KL122	prophage_notproduced	prediction	False	other	0.38679
KPN_B11_PHAGE013_M_PROTEIN_11	1538_54	4.23e-34	34.47	134.0	913	1	260	900	1	249	0.2847754654983571	0.27666666666666667	0.27666666666666667	False	KL3	KL140	prediction	prophage_notproduced	False	other	0.3447
REC_028_PROTEIN_295_KL51	YP_009153197_1_K11	2.16e-34	59.13	134.0	809	1	115	702	1	114	0.14215080346106304	0.1623931623931624	0.14215080346106304	False	KL51	KL11	virulent	virulent	False	virulent-virulent	0.5913
KPN_B11_PHAGE013_M_PROTEIN_11	KPN_B7_PHAGE164_M_PROTEIN_57	3.83e-34	34.733	134.0	913	3	260	803	2	248	0.28258488499452356	0.30759651307596514	0.28258488499452356	False	KL3	KL25	prediction	prediction	False	other	0.34732999999999997
KPN_B7_PHAGE164_M_PROTEIN_57	KPN_B13_PHAGE002_M_PROTEIN_56	3.0599999999999997e-34	39.048	134.0	803	2	210	967	3	209	0.2602739726027397	0.2140641158221303	0.2140641158221303	False	KL25	KL122	prediction	prediction	False	other	0.39048
KPN_B7_PHAGE164_M_PROTEIN_57	0496_72	3.1499999999999997e-34	39.048	134.0	803	2	210	968	4	210	0.2602739726027397	0.21384297520661158	0.21384297520661158	False	KL25	KL122	prediction	prophage	False	prediction	0.39048
1724_71	1849_60	5.65e-34	62.617	134.0	843	1	107	1007	1	102	0.1269276393831554	0.1012909632571996	0.1012909632571996	False	KL60	KL36	prophage	prophage_notproduced	False	prophage_notproduced	0.62617
876_57	1668_49	4.05e-34	26.904	133.0	850	206	738	702	12	578	0.6270588235294118	0.8076923076923077	0.6270588235294118	False	KL28	KL2	prophage_notproduced	prophage_notproduced	False	other	0.26904
KPN_B11_PHAGE013_M_PROTEIN_11	KPN_B4_PHAGE180_M_PROTEIN_15	4.239999999999999e-34	32.44	133.0	913	202	503	707	103	412	0.3307776560788609	0.43847241867043846	0.3307776560788609	False	KL3	KL24	prediction	prediction	False	other	0.32439999999999997
409_46	KPN_B4_PHAGE495_M_PROTEIN_46	1.08e-34	53.846	132.0	619	1	127	603	1	122	0.20516962843295639	0.2023217247097844	0.2023217247097844	False	KL153	KL22	prophage_notproduced	prediction	False	other	0.5384599999999999
245_48	1231_45	2e-34	62.245	132.0	655	1	91	602	1	98	0.13893129770992366	0.16279069767441862	0.13893129770992366	False	KL55	KL169	prophage_notproduced	prophage_notproduced	False	other	0.62245
0367_12	KPN_B20_PHAGE487_M_PROTEIN_8	6.99e-33	32.319	130.0	851	15	276	880	1	234	0.3078730904817861	0.26590909090909093	0.26590909090909093	False	KL62	KL64	prophage	prediction	False	prediction	0.32319000000000003
0367_12	1091_44	6.87e-33	32.319	130.0	851	15	276	880	1	234	0.3078730904817861	0.26590909090909093	0.26590909090909093	False	KL62	KL64	prophage	prophage	False	prophage-prophage	0.32319000000000003
KVV_B3_PHAGE102_M_PROTEIN_79	KPN_B20_PHAGE487_M_PROTEIN_8	1.57e-33	25.467	130.0	652	2	558	880	219	780	0.8542944785276073	0.6386363636363637	0.6386363636363637	False	KL60	KL64	prediction	prediction	False	other	0.25467
KVV_B3_PHAGE102_M_PROTEIN_79	1343_36	1.67e-33	25.213	130.0	652	2	557	795	134	694	0.852760736196319	0.7056603773584905	0.7056603773584905	False	KL60	KL64	prediction	prophage_notproduced	False	other	0.25213
1664_74	KPN_B6_PHAGE307_M_PROTEIN_10	3.7e-33	44.578	130.0	777	59	223	736	76	232	0.21235521235521235	0.21331521739130435	0.21235521235521235	False	KL12	KL3	prophage_notproduced	prediction	False	other	0.44578
1091_44	KPN_B20_PHAGE048_M_PROTEIN_10	4.46e-33	32.319	130.0	880	1	234	837	1	262	0.26590909090909093	0.3130227001194743	0.26590909090909093	False	KL64	KL62	prophage	prediction	False	prediction	0.32319000000000003
KPN_B20_PHAGE048_M_PROTEIN_10	KPN_B20_PHAGE487_M_PROTEIN_8	6.27e-33	32.319	130.0	837	1	262	880	1	234	0.3130227001194743	0.26590909090909093	0.26590909090909093	False	KL62	KL64	prediction	prediction	False	other	0.32319000000000003
KPN_B11_PHAGE013_M_PROTEIN_11	1668_49	3.86e-33	32.219	130.0	913	212	503	702	108	407	0.3198247535596933	0.42735042735042733	0.3198247535596933	False	KL3	KL2	prediction	prophage_notproduced	False	other	0.32219000000000003
KVV_B3_PHAGE102_M_PROTEIN_79	1091_44	1.35e-33	25.467	130.0	652	2	558	880	219	780	0.8542944785276073	0.6386363636363637	0.6386363636363637	False	KL60	KL64	prediction	prophage	False	prediction	0.25467
KQS_B1_PHAGE218_M_PROTEIN_1	1231_45	2.2e-33	56.8	129.0	665	1	124	602	1	112	0.18646616541353384	0.18604651162790697	0.18604651162790697	False	KL127	KL169	prediction	prophage_notproduced	False	other	0.568
1863_75	1344_72	1.1100000000000001e-32	43.275	129.0	927	1	171	698	1	146	0.18446601941747573	0.20916905444126074	0.18446601941747573	False	KL7	KL64	prophage_inactive	prophage_notproduced	False	other	0.43274999999999997
KPN_B2_PHAGE064_M_PROTEIN_80	KPN_B13_PHAGE067_M_PROTEIN_74	1.2e-32	43.275	129.0	927	1	171	698	1	146	0.18446601941747573	0.20916905444126074	0.18446601941747573	False	KL7	KL28	prediction	prediction	False	other	0.43274999999999997
KPN_B2_PHAGE064_M_PROTEIN_80	1344_72	1.1100000000000001e-32	43.275	129.0	927	1	171	698	1	146	0.18446601941747573	0.20916905444126074	0.18446601941747573	False	KL7	KL64	prediction	prophage_notproduced	False	other	0.43274999999999997
1863_75	KPN_B13_PHAGE067_M_PROTEIN_74	1.2e-32	43.275	129.0	927	1	171	698	1	146	0.18446601941747573	0.20916905444126074	0.18446601941747573	False	KL7	KL28	prophage_inactive	prediction	False	other	0.43274999999999997
KPN_B4_PHAGE180_M_PROTEIN_15	1406_54	8.21e-32	24.468	125.0	707	76	707	695	87	694	0.8939179632248939	0.874820143884892	0.874820143884892	True	KL24	KL28	prediction	prophage_notproduced	False	other	0.24468
KPN_B2_PHAGE139_M_PROTEIN_9	YP_009153200_1_K35	6.750000000000001e-31	32.5	124.0	1258	986	1253	779	529	777	0.21303656597774245	0.3196405648267009	0.21303656597774245	True	KL38	KL35	prediction	virulent	False	prediction	0.325
1231_45	KPN_B4_PHAGE495_M_PROTEIN_46	8.040000000000001e-32	70.667	124.0	602	1	75	603	1	75	0.12458471760797342	0.12437810945273632	0.12437810945273632	False	KL169	KL22	prophage_notproduced	prediction	False	other	0.70667
KPN_B13_PHAGE002_M_PROTEIN_56	BAN78446_1_KN2	1.25e-30	35.581	124.0	967	707	966	1245	1012	1239	0.2688728024819028	0.18313253012048192	0.18313253012048192	True	KL122	KN2	prediction	virulent	False	prediction	0.35581
409_46	1231_45	7.700000000000001e-32	41.622	124.0	619	1	183	602	1	164	0.2956381260096931	0.2724252491694352	0.2724252491694352	False	KL153	KL169	prophage_notproduced	prophage_notproduced	False	other	0.41622
617_77	YP_009153200_1_K35	6.750000000000001e-31	32.5	124.0	1258	986	1253	779	529	777	0.21303656597774245	0.3196405648267009	0.21303656597774245	True	KL38	KL35	prophage	virulent	False	prophage-virulent	0.325
0496_72	BAN78446_1_KN2	1.24e-30	35.581	124.0	968	708	967	1245	1012	1239	0.26859504132231404	0.18313253012048192	0.18313253012048192	True	KL122	KN2	prophage	virulent	False	prophage-virulent	0.35581
ALT58497_1_K47	KPN_B16_PHAGE081_M_PROTEIN_76	1.32e-31	31.611	122.0	793	338	656	436	84	406	0.40226986128625475	0.7408256880733946	0.40226986128625475	False	KL47	KL47	virulent	prediction	True	prediction	0.31611
QDF14644_1_K47	KPN_B16_PHAGE081_M_PROTEIN_76	1.45e-31	31.325	122.0	793	338	656	436	84	406	0.40226986128625475	0.7408256880733946	0.40226986128625475	False	KL47	KL47	virulent	prediction	True	prediction	0.31325
1724_71	1664_74	2.25e-30	40.351	121.0	843	95	255	777	49	219	0.19098457888493475	0.22007722007722008	0.19098457888493475	False	KL60	KL12	prophage	prophage_notproduced	False	prophage_notproduced	0.40351
REC_009_PROTEIN_7_KL19	1409_59	2.09e-30	53.571	121.0	763	147	257	852	220	331	0.145478374836173	0.13145539906103287	0.13145539906103287	False	KL19	KL23	virulent	prophage	False	prophage-virulent	0.53571
KQS_B1_PHAGE218_M_PROTEIN_1	409_46	2.2e-30	70.13	120.0	665	1	77	619	1	77	0.11578947368421053	0.12439418416801293	0.11578947368421053	False	KL127	KL153	prediction	prophage_notproduced	False	other	0.7012999999999999
BAN78446_1_KN2	YP_009153200_1_K35	9.629999999999999e-30	33.463	120.0	1245	997	1245	779	539	776	0.2	0.3055198973042362	0.2	True	KN2	KL35	virulent	virulent	False	virulent-virulent	0.33463
1664_74	1630_70	1.0700000000000001e-29	36.607	119.0	777	1	197	929	1	218	0.25353925353925355	0.23466092572658773	0.23466092572658773	False	KL12	KL10	prophage_notproduced	prophage_inactive	False	other	0.36607
KVV_B2_PHAGE059_M_PROTEIN_71	1664_74	1.28e-29	36.607	119.0	929	1	218	777	1	197	0.23466092572658773	0.25353925353925355	0.23466092572658773	False	KL10	KL12	prediction	prophage_notproduced	False	other	0.36607
KPN_B11_PHAGE013_M_PROTEIN_11	1091_44	1.32e-29	30.943	119.0	913	1	262	880	1	248	0.28696604600219056	0.2818181818181818	0.2818181818181818	False	KL3	KL64	prediction	prophage	False	prediction	0.30943000000000004
KPN_B11_PHAGE013_M_PROTEIN_11	KPN_B20_PHAGE487_M_PROTEIN_8	1.43e-29	30.943	119.0	913	1	262	880	1	248	0.28696604600219056	0.2818181818181818	0.2818181818181818	False	KL3	KL64	prediction	prediction	False	other	0.30943000000000004
391_03	1251_37	1.55e-29	27.706	118.0	736	111	629	677	88	584	0.7051630434782609	0.7341211225997046	0.7051630434782609	False	KL3	KL28	prophage	prophage	False	prophage-prophage	0.27706
YP_009797016_1_K64	REC_009_PROTEIN_7_KL19	4.9400000000000004e-29	32.822	118.0	1017	7	317	763	3	296	0.3058013765978368	0.3853211009174312	0.3058013765978368	False	KL64	KL19	virulent	virulent	False	virulent-virulent	0.32822
YP_003347555_1_K3	YP_009153200_1_K35	2.86e-29	41.935	118.0	869	734	864	779	616	770	0.15074798619102417	0.19897304236200256	0.15074798619102417	True	KL3	KL35	virulent	virulent	False	virulent-virulent	0.41935
QOV05454_1_K64	REC_009_PROTEIN_7_KL19	8.53e-29	32.822	117.0	1017	7	317	763	3	296	0.3058013765978368	0.3853211009174312	0.3058013765978368	False	KL64	KL19	virulent	virulent	False	virulent-virulent	0.32822
1664_74	1921_77	5.3e-29	45.27	117.0	777	1	143	701	1	145	0.18404118404118405	0.20684736091298145	0.18404118404118405	False	KL12	KL9	prophage_notproduced	prophage_notproduced	False	other	0.45270000000000005
391_03	1190_71	3.3800000000000003e-29	26.715	117.0	736	15	670	695	12	637	0.8913043478260869	0.9007194244604316	0.8913043478260869	False	KL3	KL28	prophage	prophage_notproduced	False	prophage_notproduced	0.26715
738_68	KPN_B6_PHAGE307_M_PROTEIN_10	3.81e-29	42.945	117.0	742	10	170	736	13	166	0.2169811320754717	0.20923913043478262	0.20923913043478262	False	KL143	KL3	prophage	prediction	False	prediction	0.42945
1538_54	1091_44	1.16e-16	30.716589041095894	116.30000000000001	900	1	366	880	1	278	0.4066666666666667	0.3159090909090909	0.3159090909090909	False	KL140	KL64	prophage_notproduced	prophage	False	prophage_notproduced	0.30716589041095893
1538_54	KPN_B20_PHAGE487_M_PROTEIN_8	1.15e-16	30.716589041095894	116.30000000000001	900	1	366	880	1	278	0.4066666666666667	0.3159090909090909	0.3159090909090909	False	KL140	KL64	prophage_notproduced	prediction	False	other	0.30716589041095893
391_03	738_68	6.12e-29	42.331	116.0	736	13	166	742	10	170	0.20923913043478262	0.2169811320754717	0.20923913043478262	False	KL3	KL143	prophage	prophage	False	prophage-prophage	0.42331
YP_009153197_1_K11	1724_71	1.8099999999999999e-28	26.854	115.0	702	94	454	843	179	562	0.5142450142450142	0.4555160142348754	0.4555160142348754	False	KL11	KL60	virulent	prophage	False	prophage-virulent	0.26854
KPN_B11_PHAGE013_M_PROTEIN_11	UCR74082_1_K7	1.1200000000000001e-27	23.641	114.0	913	266	912	1180	475	1176	0.7086527929901424	0.5949152542372881	0.5949152542372881	True	KL3	KL7	prediction	virulent	False	prediction	0.23640999999999998
KPN_B6_PHAGE307_M_PROTEIN_10	1251_37	5.44e-28	27.477	113.0	736	111	619	677	88	577	0.6915760869565217	0.723781388478582	0.6915760869565217	False	KL3	KL28	prediction	prophage	False	prediction	0.27477
1723_59	YP_009153197_1_K11	1.18e-27	26.108	113.0	951	285	683	702	92	467	0.4195583596214511	0.5356125356125356	0.4195583596214511	False	KL60	KL11	prophage	virulent	False	prophage-virulent	0.26108
KPN_B6_PHAGE307_M_PROTEIN_10	1190_71	1.0100000000000001e-27	26.049	112.0	736	15	671	695	12	645	0.8926630434782609	0.9122302158273381	0.8926630434782609	False	KL3	KL28	prediction	prophage_notproduced	False	other	0.26049
UCR74085_1_K20	REC_028_PROTEIN_295_KL51	9.889999999999999e-28	58.427	112.0	723	1	89	809	1	89	0.12309820193637622	0.1100123609394314	0.1100123609394314	False	KL20	KL51	virulent	virulent	False	virulent-virulent	0.58427
KPN_B20_PHAGE487_M_PROTEIN_8	666_83	3.41e-27	33.613	111.0	880	1	211	773	1	237	0.23977272727272728	0.30659767141009053	0.23977272727272728	False	KL64	KL116	prediction	prophage_notproduced	False	other	0.33613
